Customer ID,"Avg Monthly Sent Emails
(Jan-Oct)","Avg Monthly Sent Emails 
(Nov-Dec)","Avg Monthly Subscribers
",Email Provider,Avg Monthly Opened Emails,"Avg Mthly Sales $ 
(via Email Campaigns)","Avg Mthly Sales $
(Total)"
4425,13371,"19,254",6765,Shopify Email,1337.1,"$2,279 ","$75,967 "
4426,51276,"103,578",12249,Third Party Solution,1538.28,"$57,810 ","$1,445,250 "
4427,37971,"74,043",10647,Third Party Solution,1139.13,"$25,184 ","$419,733 "
4428,11004,"17,386",6365,Shopify Email,990.36,"$3,102 ","$103,400 "
4429,41454,"80,835",9263,Third Party Solution,829.08,"$28,888 ","$481,467 "
4430,71512,"146,600",12436,Third Party Solution,2145.36,"$58,695 ","$5,869,500 "
4431,30314,"42,136",13885,Shopify Email,2728.26,"$3,940 ","$131,333 "
4432,24436,"45,940",8482,Third Party Solution,488.72,"$23,077 ","$461,540 "
4433,79089,"158,969",13020,Third Party Solution,1581.78,"$52,929 ","$1,764,300 "
4434,82068,"164,136",17373,Third Party Solution,1641.36,"$56,435 ","$5,643,500 "
4435,76155,"153,833",18414,Third Party Solution,1523.1,"$56,999 ","$1,899,967 "
4436,50843,"79,315",12203,Shopify Email,3559.01,"$2,217 ","$73,900 "
4437,39971,"71,948",11001,Third Party Solution,1199.13,"$41,576 ","$1,039,400 "
4438,20496,"40,992",9915,Third Party Solution,409.92,"$6,553 ","$131,060 "
4439,8543,"12,815",6670,Shopify Email,683.44,"$2,403 ","$48,060 "
4440,29186,"52,827",11877,Third Party Solution,291.86,"$45,598 ","$1,139,950 "
4441,108332,"226,414",14178,Third Party Solution,3249.96,"$50,338 ","$838,967 "
4442,19365,"38,730",9507,Third Party Solution,387.3,"$38,358 ","$1,278,600 "
4443,13073,"19,479",6413,Shopify Email,1045.84,"$3,446 ","$57,433 "
4444,10551,"12,872",6800,Shopify Email,422.04,"$2,023 ","$40,460 "
4445,53267,"88,423",11062,Shopify Email,2130.68,"$3,346 ","$83,650 "
4446,6963,"8,773",7150,Shopify Email,696.3,"$3,118 ","$77,950 "
4447,103711,"219,867",19580,Third Party Solution,1037.11,"$56,127 ","$2,806,350 "
4448,25656,"50,286",10688,Third Party Solution,769.68,"$33,432 ","$668,640 "
4449,11337,"19,046",7119,Shopify Email,1020.33,"$4,157 ","$83,140 "
4450,8046,"12,954",6404,Shopify Email,321.84,"$3,737 ","$74,740 "
4451,38948,"74,001",11877,Third Party Solution,778.96,"$9,944 ","$248,600 "
4452,38660,"70,748",10700,Third Party Solution,386.6,"$7,559 ","$377,950 "
4453,11845,"19,189",7083,Shopify Email,710.7,"$2,632 ","$65,800 "
4454,27886,"53,262",11397,Third Party Solution,836.58,"$41,921 ","$1,397,367 "
4455,22517,"44,809",7587,Third Party Solution,675.51,"$14,632 ","$365,800 "
4456,73864,"158,808",12797,Third Party Solution,1477.28,"$50,607 ","$2,530,350 "
4457,87468,"178,435",18404,Third Party Solution,1749.36,"$52,826 ","$5,282,600 "
4458,53510,"117,722",18064,Third Party Solution,1070.2,"$56,494 ","$1,883,133 "
4459,16498,"29,036",7543,Shopify Email,1154.86,"$2,990 ","$74,750 "
4460,11995,"15,713",6720,Shopify Email,1199.5,"$3,256 ","$65,120 "
4461,36730,"70,522",9936,Third Party Solution,1101.9,"$15,147 ","$302,940 "
4462,108939,"230,951",13413,Third Party Solution,2178.78,"$50,090 ","$1,669,667 "
4463,52273,"78,410",10439,Shopify Email,5227.3,"$3,778 ","$62,967 "
4464,8210,"11,001",7144,Shopify Email,574.7,"$2,275 ","$37,917 "
4465,2169,"2,299",1384,Shopify Email,130.14,$406 ,"$13,533 "
4466,23745,"46,303",10530,Third Party Solution,474.9,"$21,011 ","$525,275 "
4467,25196,"47,368",8151,Third Party Solution,503.92,"$12,431 ","$414,367 "
4468,95638,"200,840",15196,Third Party Solution,2869.14,"$56,971 ","$1,899,033 "
4469,29783,"59,566",10414,Third Party Solution,297.83,"$25,711 ","$514,220 "
4470,28068,"50,803",8488,Third Party Solution,561.36,"$9,824 ","$327,467 "
4471,7831,"13,078",7273,Shopify Email,469.86,"$4,658 ","$116,450 "
4472,36415,"71,009",11465,Third Party Solution,364.15,"$12,716 ","$317,900 "
4473,69772,"150,708",15940,Third Party Solution,1395.44,"$56,598 ","$1,414,950 "
4474,35180,"67,897",8472,Third Party Solution,1055.4,"$10,447 ","$522,350 "
4475,9971,"15,056",6917,Shopify Email,897.39,"$4,950 ","$165,000 "
4476,409,466,5148,Shopify Email,32.72,$512 ,"$10,240 "
4477,68411,"146,400",16153,Third Party Solution,684.11,"$53,984 ","$1,079,680 "
4478,43345,"93,625",18603,Third Party Solution,866.9,"$50,459 ","$1,681,967 "
4479,109911,"229,714",12601,Third Party Solution,1099.11,"$59,368 ","$5,936,800 "
4480,73731,"157,047",12982,Third Party Solution,2211.93,"$51,020 ","$5,102,000 "
4481,51650,"105,366",13880,Third Party Solution,1549.5,"$55,198 ","$5,519,800 "
4482,29999,"57,298",11004,Third Party Solution,299.99,"$43,697 ","$1,092,425 "
4483,116120,"239,207",19658,Third Party Solution,2322.4,"$51,138 ","$852,300 "
4484,84084,"171,531",15740,Third Party Solution,2522.52,"$53,158 ","$885,967 "
4485,67081,"144,224",19381,Third Party Solution,1341.62,"$54,398 ","$5,439,800 "
4486,95094,"209,207",17848,Third Party Solution,950.94,"$50,475 ","$1,261,875 "
4487,100765,"214,629",12708,Third Party Solution,2015.3,"$58,237 ","$1,164,740 "
4488,37054,"71,885",9512,Third Party Solution,370.54,"$26,838 ","$1,341,900 "
4489,32012,"60,503",9651,Third Party Solution,320.12,"$49,547 ","$825,783 "
4490,18684,"33,818",8516,Third Party Solution,186.84,"$48,015 ","$2,400,750 "
4491,2043,"2,390",2037,Shopify Email,204.3,$53 ,"$1,767 "
4492,6398,"11,005",6615,Shopify Email,575.82,"$4,691 ","$156,367 "
4493,21661,"41,156",11039,Third Party Solution,216.61,"$7,086 ","$236,200 "
4494,98223,"198,410",15562,Third Party Solution,982.23,"$50,732 ","$1,691,067 "
4495,19648,"38,314",11599,Third Party Solution,196.48,"$5,260 ","$131,500 "
4496,4666,"5,739",6470,Shopify Email,466.6,"$3,163 ","$79,075 "
4497,27154,"54,308",9011,Third Party Solution,271.54,"$34,286 ","$1,142,867 "
4498,5975,"10,277",7239,Shopify Email,478,"$3,449 ","$86,225 "
4499,535,637,422,Shopify Email,21.4,"$1,058 ","$26,450 "
4500,7906,"11,543",6443,Shopify Email,632.48,"$4,292 ","$143,067 "
4501,2404,"2,620",2667,Shopify Email,192.32,$323 ,"$10,767 "
4502,16525,"30,076",9063,Third Party Solution,165.25,"$48,726 ","$974,520 "
4503,31333,"62,353",9154,Third Party Solution,313.33,"$5,492 ","$183,067 "
4504,67484,"143,066",13156,Third Party Solution,1349.68,"$50,058 ","$2,502,900 "
4505,13614,"22,599",7277,Shopify Email,544.56,"$2,447 ","$81,567 "
4506,23488,"44,862",10289,Third Party Solution,704.64,"$31,556 ","$1,051,867 "
4507,46706,"97,616",15531,Third Party Solution,467.06,"$51,537 ","$1,288,425 "
4508,73393,"104,218",12933,Shopify Email,3669.65,"$2,084 ","$34,733 "
4509,103394,"221,263",14559,Third Party Solution,2067.88,"$51,864 ","$1,037,280 "
4510,41751,"55,529",14796,Shopify Email,3340.08,"$2,164 ","$72,133 "
4511,68330,"117,528",11980,Shopify Email,6149.7,"$3,280 ","$82,000 "
4512,35060,"63,809",8019,Third Party Solution,350.6,"$26,857 ","$1,342,850 "
4513,92927,"185,854",16905,Third Party Solution,1858.54,"$59,290 ","$1,976,333 "
4514,106880,"230,861",14499,Third Party Solution,2137.6,"$51,415 ","$1,028,300 "
4515,13750,"23,650",7440,Shopify Email,550,"$4,099 ","$68,317 "
4516,12614,"19,047",6912,Shopify Email,504.56,"$3,693 ","$123,100 "
4517,10129,"16,612",6638,Shopify Email,405.16,"$4,383 ","$87,660 "
4518,98193,"198,350",14616,Third Party Solution,981.93,"$52,408 ","$1,048,160 "
4519,45732,"91,464",16404,Third Party Solution,1371.96,"$54,703 ","$911,717 "
4520,20627,"40,841",9659,Third Party Solution,206.27,"$32,933 ","$548,883 "
4521,7811,"13,279",6846,Shopify Email,702.99,"$2,147 ","$53,675 "
4522,4959,"8,827",6729,Shopify Email,495.9,"$2,167 ","$36,117 "
4523,9,10,1863,Shopify Email,0.54,"$1,827 ","$45,675 "
4524,6782,"10,444",6790,Shopify Email,474.74,"$3,652 ","$60,867 "
4525,14410,"17,580",7358,Shopify Email,720.5,"$4,157 ","$138,567 "
4526,79055,"173,921",16856,Third Party Solution,1581.1,"$50,921 ","$848,683 "
4527,38489,"74,669",11978,Third Party Solution,769.78,"$39,749 ","$662,483 "
4528,103626,"212,433",14021,Third Party Solution,1036.26,"$57,082 ","$951,367 "
4529,25478,"48,408",9364,Third Party Solution,509.56,"$10,158 ","$203,160 "
4530,12673,"21,798",7339,Shopify Email,506.92,"$3,101 ","$51,683 "
4531,11183,"18,116",6435,Shopify Email,559.15,"$4,438 ","$73,967 "
4532,106232,"215,651",13994,Third Party Solution,1062.32,"$55,677 ","$1,113,540 "
4533,27266,"53,441",11264,Third Party Solution,272.66,"$26,108 ","$652,700 "
4534,10820,"16,771",6814,Shopify Email,973.8,"$3,343 ","$111,433 "
4535,36746,"72,022",7560,Third Party Solution,734.92,"$49,937 ","$1,664,567 "
4536,34133,"63,146",9222,Third Party Solution,341.33,"$30,212 ","$503,533 "
4537,96854,"202,425",12092,Third Party Solution,968.54,"$54,669 ","$1,093,380 "
4538,11993,"19,908",6322,Shopify Email,719.58,"$2,160 ","$72,000 "
4539,41583,"80,671",10604,Third Party Solution,415.83,"$31,112 ","$518,533 "
4540,34245,"64,381",7560,Third Party Solution,342.45,"$9,246 ","$184,920 "
4541,35187,"69,670",11958,Third Party Solution,703.74,"$41,404 ","$828,080 "
4542,18548,"35,427",8422,Third Party Solution,556.44,"$21,832 ","$545,800 "
4543,48396,"87,113",8971,Shopify Email,4355.64,"$3,786 ","$63,100 "
4544,72653,"159,110",13196,Third Party Solution,726.53,"$55,152 ","$1,103,040 "
4545,68168,"89,982",10059,Shopify Email,2726.72,"$3,333 ","$83,325 "
4546,23673,"45,452",8513,Third Party Solution,710.19,"$44,064 ","$734,400 "
4547,26553,"50,451",10826,Third Party Solution,531.06,"$40,713 ","$678,550 "
4548,99297,"203,559",14004,Third Party Solution,1985.94,"$51,440 ","$5,144,000 "
4549,51539,"70,608",9197,Shopify Email,2061.56,"$4,818 ","$120,450 "
4550,72153,"145,028",16183,Third Party Solution,721.53,"$56,387 ","$939,783 "
4551,21386,"38,709",8876,Third Party Solution,427.72,"$22,126 ","$1,106,300 "
4552,9215,"11,980",6645,Shopify Email,829.35,"$3,594 ","$119,800 "
4553,3757,"4,771",6243,Shopify Email,375.7,"$2,687 ","$53,740 "
4554,4222,"7,051",6809,Shopify Email,422.2,"$4,847 ","$96,940 "
4555,281,326,112,Shopify Email,19.67,"$1,830 ","$61,000 "
4556,26852,"51,824",9817,Third Party Solution,805.56,"$14,276 ","$237,933 "
4557,60553,"132,611",14057,Third Party Solution,1211.06,"$54,210 ","$5,421,000 "
4558,54698,"117,601",12705,Third Party Solution,1093.96,"$52,708 ","$878,467 "
4559,42740,"92,746",18468,Third Party Solution,1282.2,"$53,704 ","$5,370,400 "
4560,20022,"38,642",10008,Third Party Solution,200.22,"$41,621 ","$832,420 "
4561,86852,"180,652",15723,Third Party Solution,2605.56,"$57,876 ","$1,929,200 "
4562,81753,"165,959",16289,Third Party Solution,2452.59,"$59,152 ","$1,971,733 "
4563,34801,"66,122",10138,Third Party Solution,1044.03,"$19,193 ","$479,825 "
4564,35919,"67,528",8123,Third Party Solution,1077.57,"$42,611 ","$1,420,367 "
4565,26903,"50,040",8569,Third Party Solution,538.06,"$29,058 ","$484,300 "
4566,4862,"7,876",7435,Shopify Email,243.1,"$4,305 ","$86,100 "
4567,1580,"1,770",4283,Shopify Email,79,$741 ,"$24,700 "
4568,110529,"225,479",14234,Third Party Solution,1105.29,"$54,569 ","$2,728,450 "
4569,2484,"2,732",4483,Shopify Email,248.4,$430 ,"$14,333 "
4570,2458,"2,753",3040,Shopify Email,221.22,"$1,633 ","$32,660 "
4571,8535,"14,510",6133,Shopify Email,853.5,"$3,697 ","$92,425 "
4572,40088,"77,771",8423,Third Party Solution,1202.64,"$22,259 ","$445,180 "
4573,2797,"3,356",2725,Shopify Email,223.76,"$1,088 ","$27,200 "
4574,69854,"143,899",13742,Third Party Solution,2095.62,"$52,863 ","$881,050 "
4575,62547,"135,102",16490,Third Party Solution,625.47,"$59,583 ","$993,050 "
4576,2055,"2,343",4741,Shopify Email,82.2,"$1,633 ","$40,825 "
4577,16615,"32,565",11046,Third Party Solution,332.3,"$36,750 ","$735,000 "
4578,32975,"63,972",10823,Third Party Solution,989.25,"$24,426 ","$610,650 "
4579,4274,"5,172",6220,Shopify Email,299.18,"$4,041 ","$67,350 "
4580,1400,"1,610",5080,Shopify Email,56,"$1,901 ","$47,525 "
4581,49804,"101,600",13906,Third Party Solution,1494.12,"$51,767 ","$1,294,175 "
4582,11462,"18,454",6783,Shopify Email,1146.2,"$2,086 ","$52,150 "
4583,69844,"134,100",7855,Shopify Email,4889.08,"$4,224 ","$70,400 "
4584,26513,"49,844",11818,Third Party Solution,530.26,"$46,815 ","$1,560,500 "
4585,16121,"30,630",11366,Third Party Solution,483.63,"$14,153 ","$235,883 "
4586,94503,"189,951",14428,Third Party Solution,2835.09,"$56,542 ","$942,367 "
4587,23470,"42,950",11838,Third Party Solution,704.1,"$9,671 ","$483,550 "
4588,98338,"204,543",18139,Third Party Solution,2950.14,"$59,729 ","$1,493,225 "
4589,79737,"161,866",13885,Third Party Solution,797.37,"$55,478 ","$1,849,267 "
4590,80100,"165,006",16911,Third Party Solution,801,"$56,038 ","$1,120,760 "
4591,5196,"8,366",6445,Shopify Email,259.8,"$2,186 ","$36,433 "
4592,111123,"228,913",19434,Third Party Solution,2222.46,"$54,465 ","$907,750 "
4593,21542,"27,574",7746,Shopify Email,1723.36,"$3,885 ","$129,500 "
4594,1748,"1,958",115,Shopify Email,122.36,$190 ,"$4,750 "
4595,76188,"154,662",16637,Third Party Solution,2285.64,"$59,276 ","$2,963,800 "
4596,44718,"85,859",13538,Shopify Email,3577.44,"$3,168 ","$52,800 "
4597,77795,"169,593",13432,Third Party Solution,2333.85,"$59,329 ","$1,186,580 "
4598,755,838,307,Shopify Email,75.5,$704 ,"$23,467 "
4599,8245,"12,780",6710,Shopify Email,329.8,"$4,411 ","$147,033 "
4600,86932,"183,427",15866,Third Party Solution,2607.96,"$57,526 ","$958,767 "
4601,55392,"110,784",13168,Third Party Solution,553.92,"$51,853 ","$1,296,325 "
4602,1452,"1,713",4657,Shopify Email,116.16,$976 ,"$24,400 "
4603,19931,"37,869",10877,Third Party Solution,199.31,"$24,153 ","$805,100 "
4604,61725,"135,795",12916,Third Party Solution,617.25,"$54,549 ","$1,090,980 "
4605,53862,"110,956",18089,Third Party Solution,1615.86,"$59,057 ","$984,283 "
4606,29806,"56,929",8595,Third Party Solution,894.18,"$14,222 ","$474,067 "
4607,1234,"1,320",1562,Shopify Email,98.72,"$1,292 ","$32,300 "
4608,34732,"63,560",11409,Third Party Solution,694.64,"$34,897 ","$1,744,850 "
4609,60464,"100,975",13192,Shopify Email,4837.12,"$4,288 ","$142,933 "
4610,3090,"4,913",7281,Shopify Email,123.6,"$2,224 ","$55,600 "
4611,27983,"52,608",11722,Third Party Solution,279.83,"$34,216 ","$684,320 "
4612,84377,"170,442",17546,Third Party Solution,843.77,"$53,796 ","$2,689,800 "
4613,33678,"61,968",7952,Third Party Solution,673.56,"$46,607 ","$1,165,175 "
4614,93031,"200,017",16796,Third Party Solution,930.31,"$59,381 ","$1,484,525 "
4615,30801,"38,193",11183,Shopify Email,2156.07,"$2,720 ","$90,667 "
4616,26520,"48,797",9763,Third Party Solution,265.2,"$13,391 ","$223,183 "
4617,10965,"15,461",6840,Shopify Email,438.6,"$2,961 ","$49,350 "
4618,112598,"247,716",18888,Third Party Solution,3377.94,"$53,898 ","$898,300 "
4619,30961,"56,039",10204,Third Party Solution,928.83,"$11,014 ","$220,280 "
4620,12538,"16,926",6584,Shopify Email,877.66,"$4,633 ","$154,433 "
4621,28819,"56,773",9968,Third Party Solution,288.19,"$8,448 ","$168,960 "
4622,45974,"97,465",17127,Third Party Solution,459.74,"$50,438 ","$840,633 "
4623,64704,"131,996",18643,Third Party Solution,1941.12,"$58,601 ","$1,465,025 "
4624,2280,"2,394",1036,Shopify Email,91.2,$528 ,"$17,600 "
4625,64944,"125,342",11141,Shopify Email,4546.08,"$4,875 ","$162,500 "
4626,100379,"211,800",15827,Third Party Solution,2007.58,"$56,756 ","$5,675,600 "
4627,13408,"21,051",6033,Shopify Email,1206.72,"$4,092 ","$68,200 "
4628,15552,"28,616",8949,Third Party Solution,466.56,"$25,870 ","$517,400 "
4629,7023,"12,571",7164,Shopify Email,351.15,"$3,438 ","$68,760 "
4630,34228,"45,181",11388,Shopify Email,3080.52,"$3,806 ","$76,120 "
4631,7864,"13,762",6569,Shopify Email,786.4,"$2,088 ","$41,760 "
4632,74019,"162,102",15713,Third Party Solution,1480.38,"$58,724 ","$5,872,400 "
4633,7251,"12,037",6227,Shopify Email,652.59,"$3,806 ","$63,433 "
4634,86282,"180,329",15174,Third Party Solution,2588.46,"$58,024 ","$1,160,480 "
4635,7573,"9,391",6946,Shopify Email,757.3,"$3,630 ","$90,750 "
4636,54227,"113,334",14307,Third Party Solution,1626.81,"$58,675 ","$1,955,833 "
4637,53166,"116,434",17870,Third Party Solution,1594.98,"$54,417 ","$1,360,425 "
4638,12058,"15,434",6490,Shopify Email,1085.22,"$4,053 ","$81,060 "
4639,115150,"249,876",13761,Third Party Solution,1151.5,"$55,812 ","$1,395,300 "
4640,66966,"137,950",13082,Third Party Solution,669.66,"$56,300 ","$1,876,667 "
4641,35441,"69,819",7914,Third Party Solution,354.41,"$16,993 ","$424,825 "
4642,23969,"43,144",9338,Third Party Solution,719.07,"$25,227 ","$420,450 "
4643,2689,"2,823",4250,Shopify Email,242.01,$126 ,"$2,100 "
4644,60799,"127,070",13889,Third Party Solution,1823.97,"$59,056 ","$1,181,120 "
4645,34653,"65,494",8364,Third Party Solution,346.53,"$14,272 ","$356,800 "
4646,85946,"188,222",13110,Third Party Solution,1718.92,"$59,251 ","$987,517 "
4647,18671,"34,915",9784,Third Party Solution,373.42,"$49,124 ","$818,733 "
4648,9754,"14,338",7051,Shopify Email,487.7,"$3,907 ","$78,140 "
4649,41020,"79,169",11113,Third Party Solution,1230.6,"$14,895 ","$297,900 "
4650,33350,"65,033",10679,Third Party Solution,1000.5,"$17,351 ","$867,550 "
4651,71244,"147,475",14220,Third Party Solution,1424.88,"$57,505 ","$1,916,833 "
4652,6513,"8,923",6717,Shopify Email,586.17,"$4,027 ","$100,675 "
4653,31091,"61,249",9264,Third Party Solution,932.73,"$15,258 ","$305,160 "
4654,76100,"158,288",14866,Third Party Solution,2283,"$51,693 ","$1,033,860 "
4655,9969,"17,745",6537,Shopify Email,398.76,"$2,174 ","$72,467 "
4656,79174,"161,515",19917,Third Party Solution,2375.22,"$57,961 ","$2,898,050 "
4657,21351,"40,353",11164,Third Party Solution,213.51,"$40,994 ","$1,366,467 "
4658,28549,"53,101",9397,Third Party Solution,856.47,"$28,010 ","$560,200 "
4659,29474,"55,706",9561,Third Party Solution,589.48,"$29,665 ","$494,417 "
4660,24674,"47,868",8402,Third Party Solution,493.48,"$49,984 ","$833,067 "
4661,95476,"199,545",17693,Third Party Solution,2864.28,"$50,630 ","$1,687,667 "
4662,15355,"27,946",10991,Third Party Solution,460.65,"$33,309 ","$555,150 "
4663,28143,"53,472",8281,Third Party Solution,562.86,"$22,306 ","$446,120 "
4664,60520,"79,886",10163,Shopify Email,2420.8,"$3,818 ","$127,267 "
4665,24493,"46,782",7953,Third Party Solution,489.86,"$24,179 ","$402,983 "
4666,43408,"91,591",13429,Third Party Solution,868.16,"$51,693 ","$2,584,650 "
4667,9684,"13,170",7482,Shopify Email,968.4,"$3,496 ","$69,920 "
4668,99949,"200,897",15676,Third Party Solution,999.49,"$54,611 ","$2,730,550 "
4669,52941,"69,353",9257,Shopify Email,2647.05,"$4,502 ","$112,550 "
4670,37769,"75,160",10469,Third Party Solution,377.69,"$19,932 ","$664,400 "
4671,3611,"5,994",6507,Shopify Email,216.66,"$3,314 ","$66,280 "
4672,62181,"77,726",9622,Shopify Email,4352.67,"$4,786 ","$79,767 "
4673,26622,"49,251",9641,Third Party Solution,798.66,"$42,996 ","$1,074,900 "
4674,28075,"51,097",8467,Third Party Solution,842.25,"$39,025 ","$780,500 "
4675,7174,"10,689",6115,Shopify Email,502.18,"$2,308 ","$76,933 "
4676,105236,"231,519",12638,Third Party Solution,1052.36,"$52,436 ","$2,621,800 "
4677,2660,"2,793",2014,Shopify Email,106.4,$674 ,"$22,467 "
4678,29557,"57,636",8516,Third Party Solution,295.57,"$11,660 ","$583,000 "
4679,93290,"200,574",12461,Third Party Solution,1865.8,"$56,083 ","$1,121,660 "
4680,52878,"113,688",14880,Third Party Solution,1586.34,"$52,759 ","$1,758,633 "
4681,104074,"208,148",18148,Third Party Solution,1040.74,"$52,731 ","$1,318,275 "
4682,37945,"72,854",10707,Third Party Solution,758.9,"$38,769 ","$1,292,300 "
4683,20472,"39,920",9139,Third Party Solution,614.16,"$17,822 ","$297,033 "
4684,54442,"111,606",14051,Third Party Solution,1633.26,"$53,653 ","$1,341,325 "
4685,38544,"76,703",11036,Third Party Solution,1156.32,"$44,387 ","$1,479,567 "
4686,534,593,1363,Shopify Email,42.72,"$1,287 ","$32,175 "
4687,7040,"9,997",7287,Shopify Email,352,"$3,457 ","$115,233 "
4688,1107,"1,284",1943,Shopify Email,99.63,$968 ,"$24,200 "
4689,29213,"57,550",10307,Third Party Solution,876.39,"$38,856 ","$971,400 "
4690,95187,"197,037",13334,Third Party Solution,951.87,"$50,286 ","$838,100 "
4691,6291,"7,801",6977,Shopify Email,251.64,"$4,161 ","$138,700 "
4692,5199,"7,695",6439,Shopify Email,311.94,"$3,427 ","$85,675 "
4693,2697,"2,940",5038,Shopify Email,107.88,$807 ,"$20,175 "
4694,44567,"94,036",17159,Third Party Solution,891.34,"$59,978 ","$2,998,900 "
4695,21311,"41,983",10719,Third Party Solution,426.22,"$21,746 ","$434,920 "
